objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587750860901254393,7243,40,2,115,1273,6,112.31801963,-13.96506826,17.769028,16.476377,15.94812,15.739088,15.607676,0.01485,3.776264E-3,3.877322E-3,4.11438E-3,5.671348E-3
587750860901254394,7243,40,2,115,1274,6,112.31714482,-13.9692786,19.141602,17.621315,17.198311,17.017885,16.885906,0.034997,5.352508E-3,5.195987E-3,5.344635E-3,0.010775
587750860901254395,7243,40,2,115,1275,6,112.31731698,-13.961655,20.898567,19.541931,18.855152,18.522791,18.257755,0.131708,0.014282,0.011229,0.010524,0.027485
587750860901254396,7243,40,2,115,1276,6,112.31696371,-13.9666233,21.262014,19.96674,19.206594,18.870386,18.659351,0.180559,0.01902,0.013976,0.013167,0.038093
587750860901254397,7243,40,2,115,1277,6,112.31516572,-13.96788316,26.557535,21.766199,20.169237,19.425774,19.068106,0.623426,0.075651,0.027702,0.019497,0.053523
587750860901254398,7243,40,2,115,1278,6,112.31799359,-13.97027146,24.51053,21.865427,20.584482,19.990412,19.693789,1.916992,0.083457,0.038926,0.030592,0.092723
587750860901254399,7243,40,2,115,1279,6,112.31503879,-13.97047114,26.387144,22.465012,20.998417,20.099075,19.643623,0.74271,0.140076,0.055063,0.037213,0.089701
587750860901254400,7243,40,2,115,1280,6,112.31777367,-13.9627848,25.839552,22.554144,21.115448,20.342976,19.760509,1.142255,0.151024,0.060806,0.041241,0.098749
587750860901254401,7243,40,2,115,1281,6,112.31445981,-13.96871832,26.715734,22.23597,21.338104,20.672026,20.282061,0.541648,0.112822,0.071625,0.053004,0.152594
587750860901254402,7243,40,2,115,1282,6,112.31670248,-13.9637837,24.616875,22.913458,21.372086,20.805878,20.048861,1.920093,0.205362,0.076053,0.061475,0.127933
587750860901254403,7243,40,2,115,1283,6,112.31579795,-13.97191783,26.091866,24.21163,23.191473,21.545307,21.044033,0.914284,0.580588,0.344293,0.110448,0.289683
587750860901254404,7243,40,2,115,1284,6,112.3158615,-13.96288423,23.150269,24.549343,22.39863,21.545607,21.299231,0.928551,0.682762,0.18835,0.118895,0.378145
587750860901254411,7243,40,2,115,1291,6,112.32456029,-13.97383037,18.37413,16.883394,16.660229,16.605427,16.5436,0.021137,4.174141E-3,4.445936E-3,4.785639E-3,8.798035E-3
587750860901254412,7243,40,2,115,1292,6,112.32291992,-13.97466915,20.268682,18.813837,18.153948,17.847448,17.643427,0.079932,9.418453E-3,7.677414E-3,7.352012E-3,0.017633
587750860901254413,7243,40,2,115,1293,6,112.32480882,-13.97586978,24.360518,20.932095,19.690624,19.205309,18.811361,1.824893,0.038705,0.019347,0.016413,0.042806
587750860901254414,7243,40,2,115,1294,6,112.32458457,-13.97260804,25.532948,24.116842,22.858797,21.052605,20.366861,1.392475,0.535481,0.270641,0.074241,0.165883
587750860901254420,7243,40,2,115,1300,6,112.3281454,-13.98064094,26.77858,24.546078,22.078436,21.062449,20.189785,0.509109,0.680345,0.139683,0.074972,0.142077
587750860901254454,7243,40,2,115,1334,6,112.3168995,-13.95521148,18.420538,17.002552,16.375517,16.146704,16.006731,0.021776,4.331714E-3,4.20643E-3,4.366055E-3,6.734312E-3
587750860901254455,7243,40,2,115,1335,6,112.31848166,-13.95677903,21.300236,19.324594,18.574696,18.252899,18.066586,0.186078,0.012512,9.561989E-3,9.048376E-3,0.023917
587750860901254456,7243,40,2,115,1336,6,112.31537801,-13.95511261,23.257692,21.468143,20.15774,19.48753,19.122299,0.981673,0.058635,0.027737,0.020364,0.056248
587750860901254601,7243,40,2,115,1481,6,112.35760364,-13.99603106,17.676266,16.248167,16.139328,16.070843,16.03846,0.013844,3.561855E-3,4.065393E-3,4.316844E-3,6.722853E-3
587750860901254602,7243,40,2,115,1482,6,112.35391096,-13.99768423,18.238565,16.904228,16.42935,16.260056,16.176464,0.019259,4.246865E-3,4.239486E-3,4.502175E-3,7.22631E-3
587750860901254603,7243,40,2,115,1483,6,112.35987565,-13.99548352,19.763657,18.418791,17.817896,17.577005,17.294802,0.053592,7.659362E-3,6.609307E-3,6.505836E-3,0.013649
587750860901254604,7243,40,2,115,1484,6,112.35717654,-13.99629534,24.657207,19.997986,18.339632,18.580208,18.431458,1.985672,0.032672,9.809921E-3,0.013609,0.036915
587750860901254605,7243,40,2,115,1485,6,112.35612164,-13.99717558,23.996796,20.975138,20.214136,19.688839,19.417522,1.58059,0.040657,0.029496,0.02302,0.070208
587750860901254606,7243,40,2,115,1486,6,112.35415523,-13.99682655,23.605394,20.91214,21.034395,20.229744,19.881248,1.303164,0.055407,0.063701,0.044878,0.113196
587750860901254607,7243,40,2,115,1487,6,112.35660028,-13.99394909,23.51088,22.352463,20.859516,20.300817,19.894361,1.183698,0.126974,0.048876,0.037772,0.106856
587750860901254608,7243,40,2,115,1488,6,112.35656711,-13.99464287,23.391949,24.700184,22.712896,21.537273,20.702366,1.078508,0.713745,0.240472,0.108134,0.215093
587750860901254609,7243,40,2,115,1489,6,112.36093689,-13.99533413,25.468313,25.335512,23.225306,21.903753,21.12652,1.450676,0.744068,0.36765,0.148562,0.305913
587750860901254657,7243,40,2,115,1537,6,112.34171317,-13.93367763,18.575085,15.665809,14.369567,13.80381,13.417673,0.023737,3.351447E-3,3.466745E-3,3.760026E-3,3.528196E-3
587750860901254658,7243,40,2,115,1538,6,112.33140917,-13.93851133,16.268332,14.505795,14.448303,14.351108,12.811934,7.73587E-3,3.696601E-3,0.010736,0.01125,4.134499E-3
587750860901254659,7243,40,2,115,1539,6,112.33233795,-13.94334992,15.67586,14.378146,14.349051,14.401659,14.415578,5.432134E-3,2.943926E-3,3.469836E-3,3.781224E-3,4.042489E-3
587750860901254662,7243,40,2,115,1542,6,112.32871164,-13.94594605,18.470514,17.065359,16.447773,16.206993,16.048481,0.022597,4.420531E-3,4.282701E-3,4.405922E-3,6.865673E-3
587750860901254663,7243,40,2,115,1543,6,112.33643607,-13.93579143,18.408768,17.088919,16.513145,16.23027,16.118921,0.021474,4.430698E-3,4.314701E-3,4.3653E-3,7.11022E-3
587750860901254664,7243,40,2,115,1544,6,112.33847518,-13.93622495,18.923388,17.622471,17.017874,16.73629,16.607756,0.029922,5.395583E-3,4.973105E-3,4.933112E-3,9.177638E-3
587750860901254666,7243,40,2,115,1546,6,112.33801161,-13.9375899,19.556849,18.166981,17.449684,17.116997,16.940172,0.046669,6.756318E-3,5.695225E-3,5.485528E-3,0.011153
587750860901254667,7243,40,2,115,1547,6,112.34189356,-13.9376662,19.999165,18.63063,18.015539,17.710718,17.509333,0.065024,8.445256E-3,7.190906E-3,6.921615E-3,0.016123
587750860901254669,7243,40,2,115,1549,6,112.33668321,-13.93959995,20.591784,19.001858,18.276823,17.89687,17.736391,0.104779,0.010358,8.216212E-3,7.553474E-3,0.019134
587750860901254675,7243,40,2,115,1555,6,112.32977361,-13.94637003,21.232883,19.665203,18.830364,18.465004,18.230503,0.17671,0.015838,0.011386,0.010423,0.027234
587750860901254676,7243,40,2,115,1556,6,112.33377066,-13.93967048,21.438931,19.873489,18.754244,18.351521,18.160799,0.218234,0.018309,0.011062,0.010146,0.027496
587750860901254677,7243,40,2,115,1557,6,112.3296639,-13.93693647,20.907902,19.680269,18.965397,18.386307,18.688961,0.131556,0.016553,0.012432,0.010095,0.040841
587750860901254781,7243,40,2,115,1661,6,112.37585077,-13.98680996,14.13116,14.591855,12.258276,14.601915,13.201837,6.368268E-3,8.678355E-3,9.765372E-4,0.010655,5.819465E-3
587750860901254783,7243,40,2,115,1663,6,112.37126446,-13.99500791,17.824203,16.487755,16.039417,15.863111,15.773528,0.015082,3.791773E-3,3.942269E-3,4.258939E-3,6.017812E-3
587750860901254784,7243,40,2,115,1664,6,112.3698683,-13.99741667,19.310537,17.758183,17.092342,16.837301,16.68586,0.038522,5.675324E-3,5.025829E-3,5.10881E-3,9.452487E-3
587750860901254785,7243,40,2,115,1665,6,112.37430394,-13.98773297,18.91758,17.763117,17.36661,17.097652,16.967833,0.029832,6.344545E-3,5.794583E-3,5.653653E-3,0.0113
587750860901254787,7243,40,2,115,1667,3,112.37614577,-13.98727115,18.855448,25.117844,20.090565,24.378002,22.824753,0.154137,5.17007,0.089247,1.875758,2.806951
587750860901254788,7243,40,2,115,1668,6,112.37002952,-13.99389625,20.038792,18.429121,17.700567,17.422897,17.236753,0.066186,7.768743E-3,6.348501E-3,6.210163E-3,0.013212
587750860901254790,7243,40,2,115,1670,6,112.37427731,-13.98297287,19.938681,18.569141,17.940798,17.659912,17.508501,0.061201,8.252548E-3,6.995765E-3,6.677417E-3,0.01583
587750860901254791,7243,40,2,115,1671,6,112.36884926,-13.99295816,20.424257,18.920399,18.185518,17.881712,17.66827,0.08987,0.010155,7.962711E-3,7.467882E-3,0.017738
587750860901254792,7243,40,2,115,1672,6,112.36782705,-13.99304699,20.810207,19.396053,18.71414,18.426825,18.210093,0.122606,0.01335,0.010665,9.877058E-3,0.026409
587750860901254793,7243,40,2,115,1673,6,112.37732492,-13.99095762,21.587147,19.998947,19.36758,19.023521,18.804007,0.239916,0.019876,0.016041,0.014436,0.043323
587750860901254794,7243,40,2,115,1674,6,112.37138885,-13.99095771,23.735559,20.59218,19.538036,19.17753,18.925629,1.364417,0.030113,0.017747,0.015677,0.046536
587750860901254795,7243,40,2,115,1675,3,112.37775554,-13.9874,19.454453,25.045437,19.19783,19.635826,18.598103,0.065443,1.234706,0.023165,0.038587,0.058101
587750860901254798,7243,40,2,115,1678,6,112.37842019,-13.98860738,24.653154,21.441236,20.622314,20.090244,19.831356,1.885476,0.059011,0.041135,0.031549,0.10096
587750860901254799,7243,40,2,115,1679,6,112.37555585,-13.99278404,24.166721,23.155716,21.119192,20.420443,20.122261,1.697602,0.250548,0.060761,0.040841,0.129855
587750860901254801,7243,40,2,115,1681,3,112.37050754,-13.98925368,23.081161,22.886078,21.404007,20.389198,20.181971,1.029477,0.246686,0.098796,0.051995,0.176386
587750860901254802,7243,40,2,115,1682,6,112.37482443,-13.99132042,22.687639,23.690445,22.275642,20.79171,20.290466,0.654641,0.415035,0.180628,0.061787,0.163747
587750860901254803,7243,40,2,115,1683,6,112.37142175,-13.99360681,24.404634,23.355879,21.717642,21.032181,20.692171,1.828308,0.299042,0.102038,0.068792,0.213305
587750860901254804,7243,40,2,115,1684,6,112.37175606,-13.99647238,22.587084,24.450254,22.183159,21.145721,20.316036,0.55934,0.641187,0.152381,0.075683,0.153547
587750860901254805,7243,40,2,115,1685,6,112.37887645,-13.99066867,25.627176,22.703905,21.572809,21.033991,20.799334,1.338709,0.174121,0.091565,0.07089,0.239393
587750860901254838,7243,40,2,115,1718,6,112.37690143,-13.99497226,18.222115,16.918444,16.49794,16.342386,16.260435,0.019008,4.23979E-3,4.308193E-3,4.582138E-3,7.520414E-3
587750860901254856,7243,40,2,115,1736,6,112.3454093,-13.93527337,18.990761,17.65727,17.167374,16.969994,16.852383,0.031413,5.425529E-3,5.161463E-3,5.279324E-3,0.010572
587750860901254857,7243,40,2,115,1737,6,112.34717401,-13.93333059,20.28647,18.909203,18.304333,18.000546,17.842413,0.08076,9.814041E-3,8.271377E-3,7.925376E-3,0.020282
587750860901254858,7243,40,2,115,1738,6,112.34795252,-13.93145327,20.947241,19.116997,18.332224,17.996973,17.803295,0.137503,0.011059,8.381898E-3,7.885884E-3,0.019719
587750860901254859,7243,40,2,115,1739,6,112.34559222,-13.93693156,23.823824,24.123796,22.014277,21.054642,20.277931,1.458777,0.515249,0.127422,0.072509,0.151792
587750860901254921,7243,40,2,115,1801,6,112.35022596,-13.93676301,18.0434,16.6234,16.210701,16.054167,15.933497,0.017338,3.899601E-3,4.101045E-3,4.384824E-3,6.475534E-3
587750860901254922,7243,40,2,115,1802,6,112.3496385,-13.9367507,20.448862,18.906139,17.943798,17.611637,17.808523,0.100049,0.013647,7.986768E-3,7.136714E-3,0.023844
587750860901254923,7243,40,2,115,1803,6,112.35116461,-13.93446464,21.019634,19.526539,18.83745,18.527136,18.289686,0.146961,0.01416,0.011171,0.010538,0.0284
587750860901254924,7243,40,2,115,1804,6,112.35091552,-13.93831513,25.18181,23.491142,21.652235,20.943262,20.584944,1.697942,0.320577,0.093612,0.065829,0.197897
587750860901255020,7243,40,2,115,1900,6,112.35537865,-13.93193968,17.277321,15.998573,15.492928,15.29652,15.205594,0.011325,3.459155E-3,3.687962E-3,4.001237E-3,4.917704E-3
587750860901255021,7243,40,2,115,1901,6,112.35849416,-13.93277671,20.903521,18.479923,17.347876,16.913492,16.62723,0.136135,7.969041E-3,5.513499E-3,5.188335E-3,9.271352E-3
587750860901255023,7243,40,2,115,1903,6,112.35936223,-13.93334068,20.958389,19.389605,18.601875,18.25231,18.029661,0.141152,0.013096,9.851898E-3,9.249476E-3,0.023389
587750860901255024,7243,40,2,115,1904,6,112.35704873,-13.92919442,21.337303,19.431068,18.666016,18.280523,18.061607,0.19467,0.013344,0.010131,9.190169E-3,0.02419
587750860901255025,7243,40,2,115,1905,6,112.35583947,-13.93300894,21.213722,19.843967,19.145536,18.854319,18.687128,0.173817,0.017908,0.013657,0.013041,0.039139
587750860901255026,7243,40,2,115,1906,6,112.35369698,-13.93257422,22.166252,20.635221,19.575998,19.055307,18.695959,0.395253,0.030386,0.017913,0.014739,0.039169
587750860901255027,7243,40,2,115,1907,6,112.3570708,-13.93455695,23.524223,20.795582,19.785723,19.322214,18.993303,1.221503,0.034104,0.020664,0.017795,0.050073
587750860901255028,7243,40,2,115,1908,6,112.35616326,-13.92995462,26.128618,22.849049,20.924461,19.88612,19.080803,1.128083,0.230441,0.063242,0.0345,0.067296
587750860901255029,7243,40,2,115,1909,6,112.35837612,-13.93459356,25.122557,22.005413,20.956846,20.47957,20.616154,1.742299,0.089594,0.051075,0.043648,0.201059
587750860901255033,7243,40,2,115,1913,6,112.38142117,-13.97604907,14.820342,13.577087,14.458034,15.094589,13.233729,4.551481E-3,4.505406E-3,0.010557,0.011882,4.044085E-3
587750860901255034,7243,40,2,115,1914,6,112.38827133,-13.97498722,16.874006,14.677943,12.784596,14.708689,12.629425,9.901696E-3,3.39914E-3,2.549362E-3,0.01174,3.577447E-3
587750860901255037,7243,40,2,115,1917,6,112.38290568,-13.98042774,19.1964,17.785341,17.252953,17.047907,16.913877,0.035942,5.727131E-3,5.273636E-3,5.361659E-3,0.010786
587750860901255039,7243,40,2,115,1919,6,112.3869566,-13.98081666,19.703783,18.203379,17.652426,17.41276,17.243698,0.051823,6.94607E-3,6.19649E-3,6.082155E-3,0.013303
587750860901255041,7243,40,2,115,1921,6,112.38761427,-13.97958997,19.9718,18.713177,18.090607,17.830826,17.657175,0.062792,9.076548E-3,7.608165E-3,7.21983E-3,0.017585
587750860901255042,7243,40,2,115,1922,6,112.38683945,-13.97346279,21.061914,19.086046,18.287188,17.920116,17.780281,0.152419,0.011046,8.434177E-3,7.474482E-3,0.01937
587750860901255043,7243,40,2,115,1923,6,112.38468007,-13.9720079,20.926485,19.37336,18.681173,18.401176,18.192247,0.135735,0.013037,0.010327,9.547465E-3,0.026074
587750860901255046,7243,40,2,115,1926,6,112.37839109,-13.97544562,26.357924,21.314701,19.795015,18.665485,17.991552,0.759453,0.053569,0.021989,0.011294,0.022793
587750860901255047,7243,40,2,115,1927,6,112.38573175,-13.97426453,21.226475,19.82889,19.157705,18.740116,18.579304,0.174174,0.017507,0.013999,0.011637,0.035272
587750860901255049,7243,40,2,115,1929,6,112.38701729,-13.97115224,21.389103,19.739695,19.038792,18.73031,18.520685,0.20181,0.016839,0.013173,0.011712,0.034209
587750860901255051,7243,40,2,115,1931,6,112.38674026,-13.97520743,21.484045,20.104759,19.354534,19.08803,19.104811,0.222067,0.02188,0.016972,0.015474,0.058086
587750860901255052,7243,40,2,115,1932,6,112.37969077,-13.97890024,21.735767,20.08783,19.353563,19.089205,18.829523,0.271387,0.020793,0.01583,0.014599,0.043242
587750860901255053,7243,40,2,115,1933,3,112.38392048,-13.97623592,26.070023,21.572643,19.859144,18.803003,18.261438,1.492416,0.100756,0.034471,0.018072,0.043012
587750860901255054,7243,40,2,115,1934,6,112.38666586,-13.97081661,22.36228,20.702887,19.738625,19.496944,19.033525,0.496202,0.036087,0.02268,0.02173,0.055798
587750860901255055,7243,40,2,115,1935,6,112.38414695,-13.98165961,23.642263,21.005537,20.0492,19.648142,19.364779,1.314005,0.041948,0.026598,0.022278,0.069228
587750860901255106,7243,40,2,115,1986,6,112.37929083,-13.95821921,24.064066,22.061201,20.656576,20.01433,19.581436,1.675995,0.098037,0.042561,0.030006,0.083745
587750860901255141,7243,40,2,115,2021,6,112.36645703,-13.93903456,18.882906,17.416225,16.87332,16.686989,16.550377,0.029544,5.067116E-3,4.708596E-3,4.900773E-3,8.845394E-3
587750860901255142,7243,40,2,115,2022,6,112.36571304,-13.93714522,21.205835,19.104319,17.954184,17.528551,17.294392,0.173589,0.010989,7.040764E-3,6.401626E-3,0.013751
587750860901255143,7243,40,2,115,2023,6,112.36733242,-13.93661258,20.638186,19.152002,18.61623,18.361984,18.201658,0.10882,0.011316,9.833288E-3,9.55024E-3,0.02656
587750860901255144,7243,40,2,115,2024,6,112.36653683,-13.93843271,25.284992,19.425987,20.041824,19.3043,19.043983,1.643655,0.01766,0.03715,0.021036,0.056217
587750860901255146,7243,40,2,115,2026,3,112.36451508,-13.93565556,25.679655,25.057924,23.910492,21.453915,21.175058,1.504702,0.879972,0.744196,0.125953,0.396665
587750860901255978,7243,40,2,115,2858,6,112.31275936,-13.96712882,23.477859,20.158529,19.132341,18.709534,18.527851,1.165118,0.022398,0.013712,0.012207,0.034836
587750860901255980,7243,40,2,115,2860,6,112.31866878,-13.9768801,19.493813,18.052258,17.543402,17.304516,17.169231,0.045295,6.575063E-3,5.946597E-3,5.900005E-3,0.013035
587750860901256017,7243,40,2,115,2897,6,112.32077328,-13.97048533,19.600315,18.003542,17.330425,16.982983,16.716442,0.048002,6.258104E-3,5.485419E-3,5.362845E-3,9.70146E-3
587750860901256018,7243,40,2,115,2898,6,112.32087448,-13.96999761,24.172203,25.094801,19.404755,18.252605,17.772207,1.919476,0.843347,0.020502,0.010327,0.023386
587750860901256019,7243,40,2,115,2899,6,112.32069307,-13.9668007,21.230537,19.571077,18.935381,18.637753,18.396217,0.173706,0.014615,0.011772,0.01127,0.030453
587750860901256020,7243,40,2,115,2900,6,112.32169087,-13.96771771,24.412128,21.620726,20.167257,19.532192,19.04586,1.833179,0.067042,0.027473,0.020888,0.051954
587750860901256021,7243,40,2,115,2901,6,112.32235722,-13.96948299,23.070734,22.721205,21.099295,20.459454,19.852859,0.876482,0.178803,0.061721,0.04688,0.110631
587750860901256022,7243,40,2,115,2902,6,112.32023314,-13.96596248,23.72324,24.239237,22.199495,21.697582,20.892118,1.351259,0.554534,0.149962,0.126995,0.253203
587750860901256023,7243,40,2,115,2903,6,112.32198091,-13.96587347,26.079325,24.375355,23.175543,21.688728,21.285482,0.915276,0.602911,0.341177,0.125431,0.350017
587750860901256049,7243,40,2,115,2929,6,112.32011958,-13.95871533,22.99292,19.850222,18.868877,18.469463,18.220694,0.811794,0.017748,0.011456,0.010344,0.027536
587750860901256050,7243,40,2,115,2930,6,112.32384385,-13.95805631,21.930984,19.962952,19.063898,18.704237,18.522367,0.32291,0.018954,0.012787,0.01186,0.034108
587750860901256051,7243,40,2,115,2931,6,112.32221428,-13.95838349,27.150181,23.996262,21.610533,20.192974,19.389894,0.357893,0.472033,0.08888,0.034865,0.069265
587750860901256068,7243,40,2,115,2948,6,112.31999918,-13.95298604,20.564407,19.136896,18.451099,18.129339,17.915401,0.10013,0.011181,8.930412E-3,8.42234E-3,0.021359
587750860901256069,7243,40,2,115,2949,6,112.32202536,-13.95254616,20.47648,19.075445,18.42367,18.114223,17.934807,0.094318,0.01085,8.830037E-3,8.413494E-3,0.021862
587750860901256070,7243,40,2,115,2950,6,112.3204865,-13.95518562,21.842642,19.984627,19.163139,18.826242,18.552559,0.29483,0.0191,0.013545,0.012714,0.03479
587750860901256071,7243,40,2,115,2951,6,112.32295198,-13.95224074,24.874481,23.303471,21.894815,21.277452,20.429241,1.88602,0.283356,0.118162,0.091539,0.177086
587750860901256073,7243,40,2,115,2953,6,112.3191765,-13.94845954,21.682911,19.410606,18.542027,18.208841,17.992516,0.255282,0.01317,9.35309E-3,8.767167E-3,0.022662
587750860901256074,7243,40,2,115,2954,6,112.31716166,-13.94933052,20.692337,19.262211,18.657295,18.376656,18.171148,0.110348,0.01198,9.971466E-3,9.684888E-3,0.026044
587750860901256088,7243,40,2,115,2968,6,112.32002649,-13.94451062,21.075081,19.481684,18.776991,18.4499,18.240313,0.15302,0.013741,0.010686,0.010141,0.027637
587750860901256089,7243,40,2,115,2969,6,112.31984717,-13.94524391,23.484133,23.465855,21.565195,21.166088,20.621729,1.183409,0.326145,0.090211,0.084023,0.213621
587750860901256090,7243,40,2,115,2970,6,112.32102238,-13.94372552,25.351812,25.097147,23.048416,21.496111,20.46986,1.552335,0.730323,0.30195,0.105277,0.178159
587750860901256095,7243,40,2,115,2975,6,112.35017582,-13.99797485,22.406523,19.91646,18.965834,18.573275,18.344234,0.473749,0.019334,0.012349,0.010805,0.029037
587750860901256113,7243,40,2,115,2993,6,112.35941247,-14.00252021,21.917959,19.614546,18.572104,18.19339,17.960981,0.310304,0.01525,9.624015E-3,8.655768E-3,0.021739
587750860901256140,7243,40,2,115,3020,6,112.32370219,-13.9437093,20.382471,18.684532,17.985218,17.703978,17.499332,0.087421,8.713111E-3,7.123216E-3,6.878413E-3,0.016053
587750860901256141,7243,40,2,115,3021,6,112.32286337,-13.9432628,24.679861,22.045307,20.672743,20.114218,19.737049,1.882588,0.097278,0.041059,0.03327,0.094738
587750860901256142,7243,40,2,115,3022,6,112.32258064,-13.94482359,23.690887,23.998453,21.919172,20.894323,20.296181,1.33606,0.472927,0.114613,0.062593,0.153008
587750860901256167,7243,40,2,115,3047,6,112.35760237,-13.99965667,20.785545,19.144569,18.385973,18.030161,17.835756,0.118029,0.011753,8.789315E-3,8.109997E-3,0.020133
587750860901256262,7243,40,2,115,3142,6,112.3654122,-13.9968666,20.213694,18.816965,18.134434,17.86684,17.684889,0.07508,9.59248E-3,7.860083E-3,7.403968E-3,0.018043
587750860901256300,7243,40,2,115,3180,6,112.36762909,-13.98827262,26.585405,25.918896,22.797285,21.23344,20.310801,0.603038,0.588235,0.25967,0.082359,0.153144
587750860901256317,7243,40,2,115,3197,6,112.34219102,-13.94066948,24.147791,22.91613,21.034245,20.092447,19.773598,1.76749,0.203004,0.056881,0.03309,0.099695
587750860901256386,7243,40,2,115,3266,6,112.3806574,-13.99137265,25.460581,22.042446,20.745317,20.20863,19.850197,1.450763,0.09708,0.045144,0.034352,0.10231
587750860901256387,7243,40,2,115,3267,6,112.37979906,-13.99237478,26.153938,23.441153,21.393784,20.560143,19.969721,0.880695,0.320298,0.077955,0.046016,0.114048
587750860901256416,7243,40,2,115,3296,6,112.34927817,-13.92953979,26.192476,22.878927,21.048201,20.202801,19.574036,0.877263,0.189488,0.054711,0.034735,0.081475
587750860901256418,7243,40,2,115,3298,3,112.34929623,-13.92873944,22.924564,23.930376,21.807005,20.625162,20.325548,0.837869,0.515571,0.123945,0.061119,0.185454
587750860901256480,7243,40,2,115,3360,6,112.36954887,-13.94171713,19.955074,18.416906,17.767597,17.552731,17.302536,0.063851,7.607273E-3,6.472704E-3,6.664085E-3,0.014124
587750860901256481,7243,40,2,115,3361,6,112.37006306,-13.94183062,25.728439,21.799873,19.291702,18.016388,17.506855,1.222014,0.095512,0.01692,7.974965E-3,0.01636
587750860901256482,7243,40,2,115,3362,6,112.36909798,-13.940178,26.271526,22.676666,21.25231,20.063923,19.35214,0.8125,0.163105,0.0676,0.031225,0.067912
587750860901256484,7243,40,2,115,3364,6,112.37093043,-13.94258916,25.343103,24.145432,23.453407,21.771173,21.007614,1.561073,0.519436,0.430703,0.130889,0.280725
587750860901256698,7243,40,2,115,3578,6,112.35265401,-14.00067568,23.024279,20.527454,19.50367,19.061529,18.896973,0.801539,0.028832,0.017317,0.01477,0.045627
587750860901256699,7243,40,2,115,3579,6,112.35351066,-14.00144709,24.234011,22.148022,20.46862,19.377998,18.832018,1.764019,0.107448,0.03574,0.018533,0.043648
587750860901256700,7243,40,2,115,3580,6,112.35202321,-13.99948696,23.645346,25.993914,23.164467,21.673029,20.79735,1.280441,0.563888,0.347158,0.121564,0.231937
587750860901256702,7243,40,2,115,3582,6,112.32430401,-13.94928178,22.280279,20.619658,19.557693,19.092936,18.726967,0.437643,0.030002,0.017654,0.015265,0.040324
587750860901256703,7243,40,2,115,3583,6,112.32614225,-13.95053863,21.965393,20.766302,20.031202,19.65855,19.468107,0.327365,0.033365,0.024644,0.022863,0.074157
587750860901256704,7243,40,2,115,3584,6,112.32702149,-13.94860962,25.184723,21.095028,20.16827,19.788208,19.350462,1.680364,0.043048,0.027266,0.025278,0.067297
587750860901256705,7243,40,2,115,3585,6,112.3241594,-13.95105624,25.51354,22.900023,21.209066,20.456131,19.982058,1.394502,0.195075,0.062985,0.043271,0.115909
587750860901256706,7243,40,2,115,3586,6,112.32511401,-13.94826651,25.42943,25.519377,22.069757,21.304399,20.986677,1.487651,0.690744,0.131794,0.089512,0.276051
587750860901256707,7243,40,2,115,3587,6,112.32650464,-13.94762549,24.463358,23.92848,23.52927,21.625147,20.977962,1.851197,0.447392,0.449786,0.118543,0.275055
587750860901256765,7243,40,2,115,3645,6,112.35976717,-13.93822267,25.382706,21.263712,19.588205,18.193293,17.435858,1.539704,0.049438,0.018421,8.820946E-3,0.015429
587750860901256772,7243,40,2,115,3652,6,112.38156914,-13.9682022,22.058241,20.553802,19.714176,19.45466,19.238047,0.362825,0.029228,0.020414,0.019349,0.061696
587750860901256773,7243,40,2,115,3653,6,112.38154402,-13.96967708,24.029833,23.441317,21.939003,21.091513,20.978834,1.629051,0.316233,0.123861,0.071733,0.27497
587750860901256831,7243,40,2,115,3711,6,112.33705854,-13.99942166,26.277985,21.867826,20.392248,19.689619,19.425982,0.786409,0.085177,0.033178,0.023513,0.071076
587750860901256832,7243,40,2,115,3712,6,112.33864487,-13.99968896,25.947927,23.726707,21.345764,20.563076,19.901281,1.02856,0.406149,0.072223,0.047225,0.106382
587750860901256833,7243,40,2,115,3713,6,112.33970237,-13.99868969,24.115149,23.06003,21.740705,21.272938,21.022617,1.676813,0.233715,0.101624,0.087018,0.281236
587750860901256843,7243,40,2,115,3723,6,112.36531843,-14.00049796,23.142609,21.75771,20.390364,19.830637,19.355099,0.876182,0.076165,0.033424,0.025817,0.06656
587750860901256862,7243,40,2,115,3742,3,112.34276797,-13.93025833,24.459618,24.195208,22.058704,21.497252,22.297417,1.908968,0.546279,0.135545,0.110702,0.717487
587750860901257110,7243,40,2,115,3990,6,112.31545949,-13.97602981,23.792728,22.328451,21.057001,20.471603,20.085814,1.401659,0.12102,0.05542,0.04387,0.12589
587750860901257127,7243,40,2,115,4007,6,112.31338078,-13.96285968,25.720675,22.666571,21.968847,21.351425,21.067175,1.199759,0.159564,0.120652,0.093378,0.293165
587750860901257132,7243,40,2,115,4012,6,112.34417908,-14.00317472,25.497437,25.299362,22.263334,21.281668,20.171232,1.408586,0.759296,0.16069,0.087332,0.134532
587750860901257142,7243,40,2,115,4022,6,112.34567691,-14.00004131,24.360052,22.571709,21.677067,21.461521,20.832811,1.814002,0.155473,0.097718,0.103765,0.242524
587750860901257202,7243,40,2,115,4082,6,112.37095214,-13.9860163,22.908884,21.357567,20.348299,19.872068,19.616098,0.735338,0.054734,0.032545,0.026453,0.083834
